published_doi,biorxiv_doi,published_doi,preprint_title,preprint_category,preprint_date,published_date,published_citation_count,days_to_publish,pub_prefix,pub_name,journal
10.1016/j.neuroscience.2019.08.038,10.1101/495564,10.1016/j.neuroscience.2019.08.038,Characterization of young and old adult brains: An EEG functional connectivity analysis,neuroscience,2018-12-13,2019-12-02,0,354.0,10.1016,Elsevier,Neuroscience
10.1016/j.jneumeth.2019.108534,10.1101/756783,10.1016/j.jneumeth.2019.108534,Capturing the dynamics of peripersonal space by integrating sound propagation properties and expectancy effects,neuroscience,2019-09-06,2019-12-02,0,87.0,10.1016,Elsevier,Journal of Neuroscience Methods
10.1016/j.psyneuen.2019.104538,10.1101/668897,10.1016/j.psyneuen.2019.104538,The glucocorticoid receptor in the nucleus accumbens plays a crucial role in social rank attainment in rodents,neuroscience,2019-06-13,2019-12-03,0,173.0,10.1016,Elsevier,Psychoneuroendocrinology
10.1038/s42003-019-0693-y,10.1101/644096,10.1038/s42003-019-0693-y,Preserved wake-dependent cortical excitability dynamics predict cognitive fitness beyond age-related brain alterations,neuroscience,2019-05-22,2019-12-03,0,195.0,10.1038,Nature Publishing Group,Communications Biology
10.1002/hipo.23180,10.1101/443077,10.1002/hipo.23180,Hippocampal State Transitions at the Boundaries between Trial Epochs,neuroscience,2018-10-14,2019-12-03,0,415.0,10.1002,Wiley Blackwell (John Wiley & Sons),Hippocampus
10.7554/elife.52765,10.1101/808873,10.7554/eLife.52765,"Punishment insensitivity emerges from impaired contingency detection, not aversion insensitivity or reward dominance",neuroscience,2019-10-17,2019-11-26,0,40.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
10.1177/1362361319874920,10.1101/455485,10.1177/1362361319874920,Neural Dynamics of Executive Function in Cognitively-able Kindergarteners with Autism Spectrum Disorders (ASD) as Predictors of Concurrent Academic Achievement: Preliminary Study,neuroscience,2018-10-29,2019-12-03,0,400.0,10.1177,Sage Publications,Autism
10.3233/jad-170635,10.1101/177121,10.3233/JAD-170635,Gradual Cerebral Hypoperfusion Impair Fear Conditioning and Object Recognition Learning and Memory in Mice: Potential Roles of Neurodegeneration and Cholinergic Dysfunction,neuroscience,2017-08-16,2017-11-14,0,90.0,10.3233,10.3233,Journal of Alzheimer's Disease
10.1038/s41380-019-0616-9,10.1101/703504,10.1038/s41380-019-0616-9,An epigenetic predictor of death captures multi-modal measures of brain health,neuroscience,2019-07-16,2019-12-03,0,140.0,10.1038,Nature Publishing Group,Molecular Psychiatry
10.1016/j.neuron.2019.10.028,10.1101/735985,10.1016/j.neuron.2019.10.028,NEURONS THAT FUNCTION WITHIN AN INTEGRATOR TO PROMOTE A PERSISTENT BEHAVIORAL STATE IN DROSOPHILA,neuroscience,2019-08-15,2019-12-03,0,110.0,10.1016,Elsevier,Neuron
10.1016/j.celrep.2019.11.011,10.1101/535047,10.1016/j.celrep.2019.11.011,A Gradient of Hippocampal Inputs to the Medial Mesocortex,neuroscience,2019-01-30,2019-12-03,0,307.0,10.1016,Elsevier,Cell Reports
10.1186/s40478-019-0823-2,10.1101/594820,10.1186/s40478-019-0823-2,A post-translational modification signature defines changes in soluble tau correlating with oligomerization in early stage Alzheimer’s disease brain,neuroscience,2019-03-31,2019-12-03,0,247.0,10.1186,Springer (Biomed Central Ltd.),Acta Neuropathologica Communications
10.1016/j.cortex.2019.10.017,10.1101/391888,10.1016/j.cortex.2019.10.017,The role of the fornix in human navigational learning,neuroscience,2018-08-21,2019-11-26,0,462.0,10.1016,Elsevier,Cortex
10.1038/s41380-019-0621-z,10.1101/667220,10.1038/s41380-019-0621-z,Reproducibility of Structural Brain Alterations Associated with Transdiagnostic Risk for Mental Illness: Evidence from a Population-Representative Birth Cohort,neuroscience,2019-06-12,2019-12-03,0,174.0,10.1038,Nature Publishing Group,Molecular Psychiatry
10.1016/j.jneumeth.2019.108540,10.1101/705095,10.1016/j.jneumeth.2019.108540,Mobile steady-state evoked potential recording: dissociable neural effects of real-world navigation and visual stimulation,neuroscience,2019-07-16,2019-12-03,0,140.0,10.1016,Elsevier,Journal of Neuroscience Methods
10.1016/j.neuroimage.2019.116436,10.1101/769380,10.1016/j.neuroimage.2019.116436,Cortical auditory distance representation based on direct-to-reverberant energy ratio,neuroscience,2019-09-23,2019-12-03,0,71.0,10.1016,Elsevier,NeuroImage
10.1073/pnas.1904006116,10.1101/759423,10.1073/pnas.1904006116,Brain-wide genetic mapping identifies the indusium griseum as a prenatal and shared target of pharmacologically-unrelated psychostimulants,neuroscience,2019-09-16,2019-12-04,0,79.0,10.1073,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences
10.1016/j.neuroimage.2019.116409,10.1101/723643,10.1016/j.neuroimage.2019.116409,Discovering the shared biology of cognitive traits determined by genetic overlap,neuroscience,2019-08-02,2019-11-27,0,117.0,10.1016,Elsevier,NeuroImage
10.1016/j.media.2019.101622,10.1101/746313,10.1016/j.media.2019.101622,A robust deep neural network for denoising task-based fMRI data: An application to working memory and episodic memory,neuroscience,2019-08-24,2019-11-26,0,94.0,10.1016,Elsevier,Medical Image Analysis
10.7717/peerj.8202,10.1101/811885,10.7717/peerj.8202,"Migraine aura, a predictor of near-death experiences in a crowdsourced study",neuroscience,2019-10-21,2019-12-04,0,44.0,10.7717,PeerJ,PeerJ
10.1038/s41598-019-54706-w,10.1101/588632,10.1038/s41598-019-54706-w,Beta rhythm events predict corticospinal motor output,neuroscience,2019-03-31,2019-12-04,0,248.0,10.1038,Nature Publishing Group,Scientific Reports
10.1038/s41467-019-13523-5,10.1101/639419,10.1038/s41467-019-13523-5,Cerebral oxygenation during locomotion is modulated by respiration,neuroscience,2019-05-15,2019-12-04,0,203.0,10.1038,Nature Publishing Group,Nature Communications
10.1093/cercor/bhz252,10.1101/661702,10.1093/cercor/bhz252,Hippocampal subfields and limbic white matter jointly predict learning rate in older adults,neuroscience,2019-06-06,2019-10-01,0,117.0,10.1093,Oxford University Press,Cerebral Cortex
10.1371/journal.pone.0225902,10.1101/658120,10.1371/journal.pone.0225902,Interdependence of balance mechanisms during bipedal locomotion,neuroscience,2019-06-03,2019-12-04,0,184.0,10.1371,Public Library of Science,PLOS ONE
10.1152/jn.00582.2019,10.1101/763078,10.1152/jn.00582.2019,Temporal tuning of repetition suppression across the visual cortex,neuroscience,2019-09-09,2019-11-27,0,79.0,10.1152,American Physiological Society,Journal of Neurophysiology
10.1016/j.bbr.2019.112386,10.1101/795443,10.1016/j.bbr.2019.112386,Sensitivity to gains during risky decision-making differentiates chronic cocaine users from stimulant-naive controls,neuroscience,2019-10-07,2019-11-25,0,49.0,10.1016,Elsevier,Behavioural Brain Research
10.1007/s00429-019-01996-5,10.1101/802884,10.1007/s00429-019-01996-5,Global brain signal in awake rats,neuroscience,2019-10-13,2019-12-04,0,52.0,10.1007,Springer-Verlag,Brain Structure and Function
10.3389/fncom.2019.00079,10.1101/716118,10.3389/fncom.2019.00079,Passing the message: representation transfer in modular balanced networks,neuroscience,2019-07-26,2019-12-05,0,132.0,10.3389,Frontiers Media SA,Frontiers in Computational Neuroscience
10.3389/fninf.2019.00076,10.1101/766139,10.3389/fninf.2019.00076,Evaluation of six phase encoding based susceptibility distortion correction methods for diffusion MRI,neuroscience,2019-09-12,2019-12-05,0,84.0,10.3389,Frontiers Media SA,Frontiers in Neuroinformatics
10.3389/fnhum.2019.00427,10.1101/296640,10.3389/fnhum.2019.00427,Somatosensory imagery induces topographically specific activation patterns instrumental to fMRI-based Brain Computer Interfacing,neuroscience,2018-04-11,2019-12-05,0,603.0,10.3389,Frontiers Media SA,Frontiers in Human Neuroscience
10.1007/s11481-019-09885-8,10.1101/591438,10.1007/s11481-019-09885-8,Inhibition of the DDX3 prevents HIV-1 Tat and cocaine-induced neurotoxicity by targeting microglia activation,neuroscience,2019-03-29,2019-12-04,0,250.0,10.1007,Springer-Verlag,Journal of Neuroimmune Pharmacology
10.1016/j.neuroimage.2019.116398,10.1101/687830,10.1016/j.neuroimage.2019.116398,Comparing Functional Connectivity Matrices: A Geometry-Aware Approach applied to Participant Identification,neuroscience,2019-07-02,2019-11-27,0,148.0,10.1016,Elsevier,NeuroImage
10.1016/j.bpsc.2019.11.012,10.1101/743542,10.1016/j.bpsc.2019.11.012,An Active Inference Approach to Dissecting Reasons for Non-Adherence to Antidepressants,neuroscience,2019-08-22,2019-12-05,0,105.0,10.1016,Elsevier,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging
10.1038/s41598-019-54788-6,10.1101/691006,10.1038/s41598-019-54788-6,Decreased electrocortical temporal complexity distinguishes sleep from wakefulness,neuroscience,2019-07-03,2019-12-05,0,155.0,10.1038,Nature Publishing Group,Scientific Reports
10.7554/elife.51350,10.1101/754879,10.7554/eLife.51350,Insights into the dynamic control of breathing revealed through cell-type-specific responses to substance P,neuroscience,2019-09-03,2019-12-05,0,93.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
10.7554/elife.50583,10.1101/715912,10.7554/eLife.50583,Gradient-independent Wnt signaling instructs asymmetric neurite pruning in C. elegans,neuroscience,2019-07-26,2019-12-05,0,132.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
10.7554/elife.47686,10.1101/592071,10.7554/eLife.47686,The representational space of observed actions,neuroscience,2019-03-29,2019-12-05,0,251.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
10.1016/j.jtbi.2019.110102,10.1101/692038,10.1016/j.jtbi.2019.110102,Spatially-extended nucleation-aggregation-fragmentation models for the dynamics of prion-like neurodegenerative protein-spreading in the brain and its connectome,neuroscience,2019-07-04,2019-12-03,0,152.0,10.1016,Elsevier,Journal of Theoretical Biology
10.1016/j.neuroimage.2019.116400,10.1101/337360,10.1016/j.neuroimage.2019.116400,Correction of respiratory artifacts in MRI head motion estimates,neuroscience,2018-06-07,2019-11-25,0,536.0,10.1016,Elsevier,NeuroImage
10.1016/j.neuroimage.2019.116390,10.1101/644419,10.1016/j.neuroimage.2019.116390,The Relationship between BOLD and Neural Activity Arises from Temporally Sparse Events,neuroscience,2019-05-20,2019-11-27,0,191.0,10.1016,Elsevier,NeuroImage
10.3389/fbioe.2019.00399,10.1101/739722,10.3389/fbioe.2019.00399,Analysis of the effectiveness of sub-sensory electrical noise stimulation during visuomotor adaptations in different visual feedback conditions,neuroscience,2019-08-20,2019-12-06,0,108.0,10.3389,Frontiers Media SA,Frontiers in Bioengineering and Biotechnology
10.1113/jp278910,10.1101/759720,10.1113/JP278910,Functional coupling between NMDA receptors and SK channels in rat hypothalamic magnocellular neurons: altered mechanisms during heart failure.,neuroscience,2019-09-05,2019-10-31,0,56.0,10.1113,10.1113,The Journal of Physiology
10.1016/j.neuroimage.2019.116435,10.1101/634063,10.1016/j.neuroimage.2019.116435,The effect of global signal regression on DCM estimates of noise and effective connectivity from resting state fMRI,neuroscience,2019-05-10,2019-12-06,0,210.0,10.1016,Elsevier,NeuroImage
10.1038/s41598-019-53682-5,10.1101/662510,10.1038/s41598-019-53682-5,The Role of Parvalbumin-positive Interneurons in Auditory Steady-State Response Deficits in Schizophrenia,neuroscience,2019-06-06,2019-12-06,0,183.0,10.1038,Nature Publishing Group,Scientific Reports
10.1016/j.cognition.2019.104149,10.1101/405902,10.1016/j.cognition.2019.104149,Voluntary visual search is modulated by the cardiac cycle,neuroscience,2018-09-03,2019-11-28,0,451.0,10.1016,Elsevier,Cognition
10.1016/j.yhbeh.2019.104651,10.1101/758862,10.1016/j.yhbeh.2019.104651,Selective activation of estrogen receptors α and β: Implications for depressive-like phenotypes in female mice exposed to chronic unpredictable stress,neuroscience,2019-09-05,2019-12-06,0,92.0,10.1016,Elsevier,Hormones and Behavior
10.3758/s13415-019-00753-9,10.1101/709220,10.3758/s13415-019-00753-9,Dynamic Reorganization of the Frontal Parietal Network During Cognitive Control and Episodic Memory,neuroscience,2019-07-22,2019-12-06,0,137.0,10.3758,Springer - Psychonomic Society,"Cognitive, Affective, & Behavioral Neuroscience"
10.1523/jneurosci.1732-19.2019,10.1101/830646,10.1523/JNEUROSCI.1732-19.2019,Functional connectivity between the cerebellum and somatosensory areas implements the attenuation of self-generated touch,neuroscience,2019-11-04,2019-12-06,0,32.0,10.1523,Society for Neuroscience,The Journal of Neuroscience
10.1523/jneurosci.1199-19.2019,10.1101/644674,10.1523/JNEUROSCI.1199-19.2019,Npas1+-Nkx2.1+ Neurons Form A Unique Pallidal Neuron Subclass,neuroscience,2019-05-21,2019-12-06,0,199.0,10.1523,Society for Neuroscience,The Journal of Neuroscience
10.1016/j.neuroscience.2019.11.009,10.1101/421453,10.1016/j.neuroscience.2019.11.009,Brain-derived neurotrophic factor and TrkB levels in mice that lack vesicular zinc: Effects of age and sex,neuroscience,2018-09-19,2019-11-27,0,434.0,10.1016,Elsevier,Neuroscience
10.1002/hbm.24873,10.1101/787606,10.1002/hbm.24873,Maximizing Dissimilarity in Resting State detects Heterogeneous Subtypes in Healthy population associated with High Substance-Use and Problems in Antisocial Personality,neuroscience,2019-09-30,2019-11-27,0,58.0,10.1002,Wiley Blackwell (John Wiley & Sons),Human Brain Mapping
10.1016/j.dcn.2019.100744,10.1101/592345,10.1016/j.dcn.2019.100744,A sensitive period in the neural phenotype of language in blind individuals,neuroscience,2019-03-29,2019-12-05,0,251.0,10.1016,Elsevier,Developmental Cognitive Neuroscience
10.1186/s13195-019-0561-5,10.1101/673467,10.1186/s13195-019-0561-5,PET and CSF amyloid-β status are differently predicted by patient features: Information from discordant cases,neuroscience,2019-06-18,2019-12-07,0,172.0,10.1186,Springer (Biomed Central Ltd.),Alzheimer's Research & Therapy
10.1093/cercor/bhz283,10.1101/470153,10.1093/cercor/bhz283,Excitability changes in the motor cortex in preparation for self-paced and cue-guided movements: a transcranial magnetic stimulation study,neuroscience,2018-11-14,2019-10-23,0,343.0,10.1093,Oxford University Press,Cerebral Cortex
10.1093/cercor/bhz305,10.1101/646042,10.1093/cercor/bhz305,Emergence of an invariant representation of texture in primate somatosensory cortex,neuroscience,2019-05-24,2019-12-09,0,199.0,10.1093,Oxford University Press,Cerebral Cortex
10.1016/j.dcn.2019.100743,10.1101/593509,10.1016/j.dcn.2019.100743,"Neurocognitive reorganization between crystallized intelligence, fluid intelligence and white matter microstructure in two age-heterogeneous developmental cohorts",neuroscience,2019-03-31,2019-12-09,0,253.0,10.1016,Elsevier,Developmental Cognitive Neuroscience
10.1016/j.neuroimage.2019.116410,10.1101/707497,10.1016/j.neuroimage.2019.116410,Low entropy map of brain oscillatory activity identifies spatially localized events: a new method for automated epilepsy focus prediction,neuroscience,2019-07-18,2019-11-27,0,132.0,10.1016,Elsevier,NeuroImage
10.1093/braincomms/fcz041,10.1101/687111,10.1093/braincomms/fcz041,White matter hyperintensities are common in midlife and already associated with cognitive decline,neuroscience,2019-06-29,2019-12-09,0,163.0,10.1093,Oxford University Press,Brain Communications
10.1016/j.dcn.2019.100741,10.1101/551705,10.1016/j.dcn.2019.100741,"Changes in anterior and posterior hippocampus differentially predict item-space, item-time, and item-item memory improvement",neuroscience,2019-02-15,2019-11-30,0,288.0,10.1016,Elsevier,Developmental Cognitive Neuroscience
10.1002/cne.24826,10.1101/818682,10.1002/cne.24826,Somatosensory corticospinal tract axons sprout within the cervical cord following a dorsal root/dorsal column spinal injury in the rat.,neuroscience,2019-10-25,2019-11-26,0,32.0,10.1002,Wiley Blackwell (John Wiley & Sons),Journal of Comparative Neurology
10.1016/j.jneumeth.2019.108546,10.1101/706945,10.1016/j.jneumeth.2019.108546,Long-term culturing of porcine nodose ganglia,neuroscience,2019-07-18,2019-12-09,0,144.0,10.1016,Elsevier,Journal of Neuroscience Methods
10.1016/j.jconrel.2019.12.006,10.1101/351270,10.1016/j.jconrel.2019.12.006,Non-invasive ultrasonic modulation of visual evoked response by GABA delivery through the blood brain barrier,neuroscience,2018-06-20,2019-12-06,0,534.0,10.1016,Elsevier,Journal of Controlled Release
